release_period,state,facility_id,completed_surveys,response_rate
2015,GA,110005,300 or more,26
2015,GA,110006,300 or more,35
2015,GA,110007,300 or more,22
2015,GA,110008,300 or more,31
2015,GA,110010,300 or more,29
2015,GA,110011,300 or more,25
2015,GA,110015,300 or more,18
2015,GA,110016,300 or more,18
2015,GA,110018,300 or more,32
2015,GA,110023,300 or more,23
2015,GA,110024,300 or more,22
2015,GA,110025,300 or more,24
2015,GA,110026,Between 100 and 299,23
2015,GA,110027,Between 100 and 299,25
2015,GA,110028,300 or more,22
2015,GA,110029,300 or more,29
2015,GA,110030,300 or more,32
2015,GA,110031,300 or more,37
2015,GA,110032,300 or more,29
2015,GA,110034,300 or more,14
2015,GA,110035,300 or more,26
2015,GA,110036,300 or more,28
2015,GA,110038,300 or more,27
2015,GA,110039,300 or more,31
2015,GA,110040,Between 100 and 299,28
2015,GA,110041,300 or more,30
2015,GA,110042,300 or more,24
2015,GA,110043,300 or more,30
2015,GA,110044,300 or more,19
2015,GA,110045,300 or more,19
2015,GA,110046,300 or more,24
2015,GA,110050,Fewer than 100,22
2015,GA,110051,300 or more,40
2015,GA,110054,300 or more,19
2015,GA,110064,300 or more,15
2015,GA,110069,300 or more,35
2015,GA,110071,Between 100 and 299,25
2015,GA,110073,Between 100 and 299,20
2015,GA,110074,300 or more,24
2015,GA,110075,300 or more,20
2015,GA,110076,300 or more,17
2015,GA,110078,300 or more,23
2015,GA,110079,300 or more,14
2015,GA,110082,300 or more,34
2015,GA,110083,300 or more,29
2015,GA,110086,Between 100 and 299,27
2015,GA,110087,300 or more,21
2015,GA,110089,Between 100 and 299,18
2015,GA,110091,300 or more,30
2015,GA,110092,Between 100 and 299,26
2015,GA,110095,300 or more,19
2015,GA,110100,Between 100 and 299,26
2015,GA,110101,Fewer than 100,23
2015,GA,110104,300 or more,16
2015,GA,110105,300 or more,20
2015,GA,110107,300 or more,26
2015,GA,110109,Between 100 and 299,32
2015,GA,110111,Between 100 and 299,39
2015,GA,110113,Fewer than 100,28
2015,GA,110115,300 or more,33
2015,GA,110121,Between 100 and 299,30
2015,GA,110122,300 or more,34
2015,GA,110124,300 or more,15
2015,GA,110125,300 or more,31
2015,GA,110128,300 or more,30
2015,GA,110129,300 or more,29
2015,GA,110130,Between 100 and 299,13
2015,GA,110132,300 or more,26
2015,GA,110135,Between 100 and 299,33
2015,GA,110142,Between 100 and 299,25
2015,GA,110143,300 or more,18
2015,GA,110146,300 or more,21
2015,GA,110150,300 or more,31
2015,GA,110153,Between 100 and 299,36
2015,GA,110161,300 or more,24
2015,GA,110164,300 or more,32
2015,GA,110165,300 or more,14
2015,GA,110168,300 or more,39
2015,GA,110177,300 or more,32
2015,GA,110183,Between 100 and 299,15
2015,GA,110184,300 or more,21
2015,GA,110187,Between 100 and 299,33
2015,GA,110189,300 or more,40
2015,GA,110190,Fewer than 100,12
2015,GA,110191,300 or more,20
2015,GA,110192,300 or more,27
2015,GA,110194,Between 100 and 299,19
2015,GA,110198,300 or more,36
2015,GA,110200,300 or more,50
2015,GA,110201,300 or more,34
2015,GA,110205,Between 100 and 299,32
2015,GA,110215,300 or more,26
2015,GA,110225,300 or more,25
2015,GA,110226,300 or more,12
2015,GA,110229,300 or more,21
2015,GA,110230,300 or more,28
2015,GA,110233,Between 100 and 299,26
2015,GA,110234,Fewer than 100,18
2015,GA,111304,Fewer than 100,22
2015,GA,111305,Fewer than 100,18
2015,GA,111306,Fewer than 100,23
2015,GA,111308,Fewer than 100,21
2015,GA,111310,Fewer than 100,18
2015,GA,111313,Between 100 and 299,25
2015,GA,111320,Fewer than 100,22
2015,GA,111324,Fewer than 100,40
2015,GA,111326,Fewer than 100,25
2015,GA,111327,Between 100 and 299,35
2015,GA,111330,Fewer than 100,17
2015,GA,111331,Fewer than 100,31
2015,GA,111332,Fewer than 100,32
2015,GA,111333,Fewer than 100,19
2015,GA,111335,Between 100 and 299,17
2015,GA,111336,Fewer than 100,19
2015,HI,120001,300 or more,33
2015,HI,120002,300 or more,27
2015,HI,120004,300 or more,24
2015,HI,120005,300 or more,19
2015,HI,120006,300 or more,28
2015,HI,120007,300 or more,40
2015,HI,120011,300 or more,37
2015,HI,120014,300 or more,27
2015,HI,120019,300 or more,26
2015,HI,120022,300 or more,38
2015,HI,120026,300 or more,34
2015,HI,120028,Between 100 and 299,27
2015,HI,121300,Between 100 and 299,26
2015,ID,130002,300 or more,33
2015,ID,130003,300 or more,37
2015,ID,130006,300 or more,36
2015,ID,130007,300 or more,34
2015,ID,130013,300 or more,31
2015,ID,130014,300 or more,39
2015,ID,130018,300 or more,36
2015,ID,130025,300 or more,38
2015,ID,130028,300 or more,34
2015,ID,130049,300 or more,27
2015,ID,130063,Between 100 and 299,51
2015,ID,130065,300 or more,50
2015,ID,130066,300 or more,58
2015,ID,130067,Fewer than 100,45
2015,ID,131301,Fewer than 100,36
2015,ID,131302,Fewer than 100,38
2015,ID,131305,Fewer than 100,37
2015,ID,131307,Fewer than 100,39
2015,ID,131309,Fewer than 100,35
2015,ID,131310,Fewer than 100,27
2015,ID,131311,Between 100 and 299,29
2015,ID,131312,Between 100 and 299,44
2015,ID,131314,Fewer than 100,36
2015,ID,131315,Fewer than 100,31
2015,ID,131317,Fewer than 100,34
2015,ID,131318,Fewer than 100,18
2015,ID,131320,Between 100 and 299,42
2015,ID,131321,Between 100 and 299,41
2015,ID,131323,Between 100 and 299,42
2015,ID,131324,Fewer than 100,56
2015,ID,131325,300 or more,28
2015,ID,131326,300 or more,34
2015,ID,131327,300 or more,32
2015,ID,131328,300 or more,29
2015,IL,140001,300 or more,35
2015,IL,140002,300 or more,38
2015,IL,140007,300 or more,30
2015,IL,140008,300 or more,23
2015,IL,140010,300 or more,29
2015,IL,140011,300 or more,32
2015,IL,140012,300 or more,33
2015,IL,140013,300 or more,33
2015,IL,140015,300 or more,34
2015,IL,140018,300 or more,24
2015,IL,140019,Fewer than 100,22
2015,IL,140026,300 or more,32
2015,IL,140029,300 or more,31
2015,IL,140030,300 or more,31
2015,IL,140032,300 or more,39
2015,IL,140034,300 or more,24
2015,IL,140040,300 or more,34
2015,IL,140043,300 or more,33
2015,IL,140046,300 or more,32
2015,IL,140048,300 or more,17
2015,IL,140049,300 or more,25
2015,IL,140052,300 or more,29
2015,IL,140053,300 or more,36
2015,IL,140054,300 or more,30
2015,IL,140058,300 or more,34
2015,IL,140059,Between 100 and 299,34
2015,IL,140062,300 or more,42
2015,IL,140063,300 or more,25
2015,IL,140064,300 or more,39
2015,IL,140065,300 or more,34
2015,IL,140067,300 or more,32
2015,IL,140068,Between 100 and 299,8
2015,IL,140077,Between 100 and 299,20
2015,IL,140080,300 or more,27
2015,IL,140082,300 or more,21
2015,IL,140083,Fewer than 100,6
2015,IL,140084,300 or more,24
2015,IL,140088,300 or more,22
2015,IL,140089,300 or more,40
2015,IL,140091,300 or more,33
2015,IL,140093,300 or more,30
2015,IL,140095,300 or more,11
2015,IL,140100,300 or more,33
2015,IL,140101,300 or more,30
2015,IL,140103,300 or more,8
2015,IL,140110,300 or more,32
2015,IL,140113,300 or more,39
2015,IL,140114,300 or more,21
2015,IL,140115,Between 100 and 299,16
2015,IL,140116,300 or more,33
2015,IL,140117,300 or more,27
2015,IL,140118,300 or more,29
2015,IL,140119,300 or more,26
2015,IL,140120,300 or more,32
2015,IL,140122,300 or more,34
2015,IL,140124,300 or more,15
2015,IL,140125,300 or more,30
2015,IL,140127,300 or more,35
2015,IL,140130,Between 100 and 299,31
2015,IL,140133,300 or more,23
2015,IL,140135,300 or more,33
2015,IL,140137,Between 100 and 299,29
2015,IL,140143,300 or more,37
2015,IL,140145,300 or more,40
2015,IL,140147,300 or more,33
2015,IL,140148,300 or more,36
2015,IL,140150,300 or more,13
2015,IL,140155,300 or more,30
2015,IL,140158,300 or more,24
2015,IL,140160,300 or more,27
2015,IL,140161,Between 100 and 299,28
2015,IL,140162,300 or more,39
2015,IL,140164,300 or more,30
2015,IL,140166,300 or more,32
2015,IL,140167,Between 100 and 299,31
2015,IL,140172,300 or more,21
2015,IL,140174,300 or more,29
2015,IL,140176,300 or more,30
2015,IL,140177,300 or more,14
2015,IL,140179,300 or more,28
2015,IL,140180,300 or more,28
2015,IL,140181,300 or more,21
2015,IL,140182,300 or more,23
2015,IL,140184,300 or more,29
2015,IL,140185,300 or more,28
2015,IL,140186,300 or more,36
2015,IL,140187,300 or more,31
2015,IL,140189,300 or more,30
2015,IL,140191,300 or more,28
2015,IL,140197,Fewer than 100,13
2015,IL,140200,300 or more,29
2015,IL,140202,300 or more,27
2015,IL,140206,300 or more,7
2015,IL,140208,300 or more,26
2015,IL,140209,300 or more,30
2015,IL,140210,300 or more,29
2015,IL,140211,300 or more,26
2015,IL,140213,300 or more,30
2015,IL,140217,300 or more,32
2015,IL,140223,300 or more,30
2015,IL,140224,300 or more,29
2015,IL,140228,300 or more,34
2015,IL,140231,300 or more,34
2015,IL,140233,300 or more,39
2015,IL,140234,300 or more,40
2015,IL,140239,300 or more,31
2015,IL,140240,300 or more,25
2015,IL,140242,300 or more,21
2015,IL,140250,300 or more,22
2015,IL,140251,300 or more,21
2015,IL,140252,300 or more,34
2015,IL,140258,300 or more,29
2015,IL,140275,300 or more,30
2015,IL,140276,300 or more,22
2015,IL,140280,300 or more,31
2015,IL,140281,300 or more,28
2015,IL,140286,300 or more,29
2015,IL,140288,300 or more,34
2015,IL,140289,300 or more,39
2015,IL,140290,300 or more,29
2015,IL,140291,300 or more,36
2015,IL,140292,300 or more,17
2015,IL,140294,300 or more,37
2015,IL,140300,Between 100 and 299,19
2015,IL,140304,300 or more,19
2015,IL,141301,Between 100 and 299,32
2015,IL,141303,Fewer than 100,32
2015,IL,141305,Fewer than 100,30
2015,IL,141306,Fewer than 100,53
2015,IL,141307,Between 100 and 299,38
2015,IL,141309,Fewer than 100,41
2015,IL,141310,Between 100 and 299,52
2015,IL,141311,Between 100 and 299,34
2015,IL,141312,Between 100 and 299,35
2015,IL,141313,Fewer than 100,39
2015,IL,141315,Fewer than 100,37
2015,IL,141316,Between 100 and 299,34
2015,IL,141317,300 or more,40
2015,IL,141318,Fewer than 100,41
2015,IL,141319,300 or more,39
2015,IL,141320,Between 100 and 299,32
2015,IL,141322,Between 100 and 299,34
2015,IL,141323,Between 100 and 299,36
2015,IL,141325,Between 100 and 299,39
2015,IL,141327,Between 100 and 299,47
2015,IL,141329,Fewer than 100,17
2015,IL,141332,Fewer than 100,26
2015,IL,141334,Between 100 and 299,29
2015,IL,141336,Between 100 and 299,47
2015,IL,141337,Between 100 and 299,35
2015,IL,141338,Between 100 and 299,50
2015,IL,141339,Between 100 and 299,36
2015,IL,141340,Between 100 and 299,28
2015,IL,141342,Between 100 and 299,34
2015,IL,141343,Between 100 and 299,24
2015,IL,141345,Between 100 and 299,43
2015,IL,141346,Between 100 and 299,35
2015,IL,141347,Fewer than 100,35
2015,IL,141348,Between 100 and 299,35
2015,IL,141349,Between 100 and 299,36
2015,IL,141350,300 or more,34
2015,IN,150001,300 or more,38
2015,IN,150002,300 or more,18
2015,IN,150004,300 or more,17
2015,IN,150005,300 or more,38
2015,IN,150006,300 or more,26
2015,IN,150007,300 or more,27
2015,IN,150008,300 or more,16
2015,IN,150009,300 or more,30
2015,IN,150010,300 or more,35
2015,IN,150011,300 or more,29
2015,IN,150012,300 or more,35
2015,IN,150015,300 or more,27
2015,IN,150017,300 or more,37
2015,IN,150018,300 or more,33
2015,IN,150021,300 or more,38
2015,IN,150022,Between 100 and 299,35
2015,IN,150023,300 or more,26
2015,IN,150024,300 or more,13
2015,IN,150026,300 or more,29
2015,IN,150030,300 or more,35
2015,IN,150034,300 or more,31
2015,IN,150035,300 or more,34
2015,IN,150037,300 or more,39
2015,IN,150038,Fewer than 100,21
2015,IN,150042,300 or more,34
2015,IN,150044,300 or more,39
2015,IN,150045,300 or more,39
2015,IN,150046,300 or more,36
2015,IN,150047,300 or more,31
2015,IN,150048,300 or more,31
2015,IN,150051,300 or more,29
2015,IN,150056,300 or more,23
2015,IN,150057,300 or more,43
2015,IN,150058,300 or more,35
2015,IN,150059,300 or more,36
2015,IN,150061,300 or more,28
2015,IN,150064,Between 100 and 299,36
2015,IN,150065,300 or more,32
2015,IN,150069,300 or more,27
2015,IN,150072,300 or more,35
2015,IN,150074,300 or more,17
2015,IN,150075,300 or more,37
2015,IN,150076,300 or more,32
2015,IN,150082,300 or more,35
2015,IN,150084,300 or more,31
2015,IN,150086,300 or more,30
2015,IN,150088,300 or more,32
2015,IN,150089,300 or more,27
2015,IN,150090,300 or more,31
2015,IN,150091,300 or more,37
2015,IN,150097,300 or more,30
2015,IN,150100,300 or more,36
2015,IN,150101,Between 100 and 299,38
2015,IN,150102,Fewer than 100,23
2015,IN,150104,300 or more,27
2015,IN,150109,300 or more,36
2015,IN,150112,300 or more,40
2015,IN,150113,300 or more,27
2015,IN,150115,300 or more,38
2015,IN,150125,300 or more,30
2015,IN,150126,300 or more,32
2015,IN,150128,300 or more,27
2015,IN,150129,Between 100 and 299,30
2015,IN,150133,300 or more,35
2015,IN,150146,300 or more,41
2015,IN,150149,Between 100 and 299,25
2015,IN,150150,300 or more,29
2015,IN,150153,300 or more,46
2015,IN,150157,300 or more,29
2015,IN,150158,300 or more,27
2015,IN,150160,300 or more,60
2015,IN,150161,300 or more,33
2015,IN,150162,300 or more,32
2015,IN,150163,Fewer than 100,18
2015,IN,150164,300 or more,32
2015,IN,150165,Between 100 and 299,36
2015,IN,150166,Between 100 and 299,34
2015,IN,150167,300 or more,56
2015,IN,150168,300 or more,49
2015,IN,150169,300 or more,25
2015,IN,150172,Between 100 and 299,39
2015,IN,150173,300 or more,30
2015,IN,150175,300 or more,48
2015,IN,150176,Between 100 and 299,31
2015,IN,150177,Between 100 and 299,55
2015,IN,150181,Between 100 and 299,25
2015,IN,151301,Between 100 and 299,34
2015,IN,151302,Fewer than 100,35
2015,IN,151303,Between 100 and 299,39
2015,IN,151304,Fewer than 100,35
2015,IN,151305,Between 100 and 299,26
2015,IN,151306,Fewer than 100,23
2015,IN,151307,Fewer than 100,27
2015,IN,151308,Fewer than 100,25
2015,IN,151309,Fewer than 100,29
2015,IN,151310,Between 100 and 299,48
2015,IN,151311,Between 100 and 299,34
2015,IN,151312,Between 100 and 299,27
2015,IN,151313,Between 100 and 299,26
2015,IN,151314,Fewer than 100,34
2015,IN,151315,Between 100 and 299,34
2015,IN,151316,Between 100 and 299,27
2015,IN,151317,Between 100 and 299,31
2015,IN,151318,Between 100 and 299,31
2015,IN,151319,Between 100 and 299,34
2015,IN,151320,Between 100 and 299,38
2015,IN,151322,Between 100 and 299,35
2015,IN,151323,Between 100 and 299,27
2015,IN,151324,Between 100 and 299,33
2015,IN,151326,Between 100 and 299,28
2015,IN,151327,Fewer than 100,19
2015,IN,151328,Between 100 and 299,28
2015,IN,151329,300 or more,40
2015,IN,151330,300 or more,39
2015,IN,151331,300 or more,25
2015,IN,151332,Between 100 and 299,33
2015,IN,151333,Fewer than 100,29
2015,IN,151334,Between 100 and 299,32
2015,IN,151335,Between 100 and 299,36
2015,IA,160001,300 or more,29
2015,IA,160005,300 or more,49
2015,IA,160008,Between 100 and 299,31
2015,IA,160013,Between 100 and 299,25
2015,IA,160016,300 or more,32
2015,IA,160024,300 or more,34
2015,IA,160028,300 or more,27
2015,IA,160029,300 or more,53
2015,IA,160030,300 or more,44
2015,IA,160032,300 or more,37
2015,IA,160033,300 or more,36
2015,IA,160040,300 or more,43
2015,IA,160045,300 or more,35
2015,IA,160047,300 or more,36
2015,IA,160057,300 or more,34
2015,IA,160058,300 or more,38
2015,IA,160064,300 or more,40
2015,IA,160067,300 or more,34
2015,IA,160069,300 or more,42
2015,IA,160079,300 or more,38
2015,IA,160080,300 or more,34
2015,IA,160082,300 or more,40
2015,IA,160083,300 or more,34
2015,IA,160089,300 or more,28
2015,IA,160101,300 or more,24
2015,IA,160104,300 or more,33
2015,IA,160110,300 or more,42
2015,IA,160112,300 or more,46
2015,IA,160117,300 or more,41
2015,IA,160122,300 or more,37
2015,IA,160124,Between 100 and 299,44
2015,IA,160146,300 or more,33
2015,IA,160147,300 or more,35
2015,IA,160153,300 or more,33
2015,IA,161301,Between 100 and 299,43
2015,IA,161302,300 or more,40
2015,IA,161303,Fewer than 100,52
2015,IA,161304,Fewer than 100,41
2015,IA,161309,Fewer than 100,31
2015,IA,161310,Fewer than 100,37
2015,IA,161311,Fewer than 100,36
2015,IA,161312,Fewer than 100,42
2015,IA,161317,Fewer than 100,45
2015,IA,161321,Fewer than 100,39
2015,IA,161322,Fewer than 100,44
2015,IA,161326,Fewer than 100,28
2015,IA,161327,Fewer than 100,33
2015,IA,161328,Fewer than 100,28
2015,IA,161330,Fewer than 100,54
2015,IA,161333,Fewer than 100,31
2015,IA,161335,Fewer than 100,51
2015,IA,161336,Fewer than 100,35
2015,IA,161338,Fewer than 100,38
2015,IA,161339,Between 100 and 299,36
2015,IA,161343,300 or more,43
2015,IA,161344,Between 100 and 299,39
2015,IA,161345,Between 100 and 299,50
2015,IA,161346,Between 100 and 299,27
2015,IA,161347,Between 100 and 299,53
2015,IA,161348,Fewer than 100,49
2015,IA,161349,Fewer than 100,44
2015,IA,161350,Between 100 and 299,36
2015,IA,161351,Between 100 and 299,39
2015,IA,161352,Fewer than 100,24
2015,IA,161354,Fewer than 100,47
2015,IA,161355,Fewer than 100,31
2015,IA,161356,Fewer than 100,27
2015,IA,161359,Between 100 and 299,31
2015,IA,161360,Between 100 and 299,49
2015,IA,161361,Between 100 and 299,31
2015,IA,161362,Between 100 and 299,39
2015,IA,161363,Between 100 and 299,37
2015,IA,161364,Between 100 and 299,50
2015,IA,161365,Between 100 and 299,32
2015,IA,161366,Fewer than 100,20
2015,IA,161367,300 or more,39
2015,IA,161368,Between 100 and 299,42
2015,IA,161369,Between 100 and 299,31
2015,IA,161371,Between 100 and 299,38
2015,IA,161372,Between 100 and 299,35
2015,IA,161373,Fewer than 100,36
2015,IA,161374,Between 100 and 299,27
2015,IA,161376,Between 100 and 299,30
2015,IA,161377,Between 100 and 299,33
2015,IA,161379,Between 100 and 299,42
2015,IA,161381,Between 100 and 299,33
2015,KS,170006,300 or more,37
2015,KS,170009,Between 100 and 299,24
2015,KS,170010,Between 100 and 299,35
2015,KS,170012,300 or more,31
2015,KS,170013,300 or more,33
2015,KS,170014,Between 100 and 299,37
2015,KS,170016,300 or more,36
2015,KS,170017,300 or more,30
2015,KS,170020,300 or more,32
2015,KS,170023,300 or more,31
2015,KS,170027,300 or more,43
2015,KS,170039,Fewer than 100,29
2015,KS,170040,300 or more,31
2015,KS,170049,300 or more,34
2015,KS,170058,300 or more,33
2015,KS,170068,300 or more,34
2015,KS,170074,Between 100 and 299,31
2015,KS,170075,Fewer than 100,51
2015,KS,170086,300 or more,31
2015,KS,170094,Between 100 and 299,32
2015,KS,170103,300 or more,41
2015,KS,170104,300 or more,30
2015,KS,170105,Between 100 and 299,27
2015,KS,170109,Between 100 and 299,42
2015,KS,170110,Fewer than 100,27
2015,KS,170120,300 or more,36
2015,KS,170122,300 or more,29
2015,KS,170123,300 or more,36
2015,KS,170133,Between 100 and 299,29
2015,KS,170137,300 or more,33
2015,KS,170142,300 or more,39
2015,KS,170145,300 or more,35
2015,KS,170146,300 or more,26
2015,KS,170150,Between 100 and 299,32
2015,KS,170166,Fewer than 100,26
2015,KS,170175,300 or more,31
2015,KS,170176,300 or more,32
2015,KS,170182,300 or more,36
2015,KS,170183,300 or more,72
2015,KS,170185,300 or more,33
